6.70000000e+01	1.00000000e+00	1.00000000e+00	1.06696021e-03	1.72905526e-01	0.00000000e+00	3.92783505e-02	-1.00000000e+00	1.00000000e+01	1.00000000e-01	1.56427668e+00	-1.42367434e+01	1.00000000e+00	4.43234227e-03	0.00000000e+00	
7.30000000e+01	1.00000000e+00	1.00000000e+00	2.02963781e-02	1.93612774e-01	0.00000000e+00	5.50515464e-02	-1.00000000e+00	1.00000000e+01	1.00000000e-01	-2.24235275e+00	4.40124670e+01	1.00000000e+00	3.96550606e-03	0.00000000e+00	
6.50000000e+01	3.00000000e+00	2.00000000e+00	6.67594690e-03	2.12253829e-01	5.91254490e-02	3.92783505e-02	1.00000000e+00	1.00000000e+01	1.00000000e-01	1.89574576e+00	-2.14663129e+01	1.00000000e+00	9.32529991e-03	0.00000000e+00	
2.80000000e+01	5.00000000e+00	2.00000000e+00	3.41611308e-03	2.15555556e-01	6.31970478e-02	6.59793814e-03	1.00000000e+00	1.00000000e+01	1.00000000e-01	-6.95936896e-01	3.48488748e+01	1.00000000e+00	1.45949477e-02	3.00000000e-01	
5.30000000e+01	2.00000000e+00	2.00000000e+00	6.25953641e-03	2.34299517e-01	0.00000000e+00	1.83505155e-02	-1.00000000e+00	1.00000000e+01	1.00000000e-01	-1.41063563e+00	-3.69449683e+01	1.00000000e+00	5.72550937e-03	1.00000000e+00	
4.60000000e+01	1.00000000e+00	1.00000000e+00	1.70267997e-04	1.55698234e-01	0.00000000e+00	6.59793814e-03	-1.00000000e+00	1.00000000e+01	1.00000000e-01	-1.59679370e+00	3.30432673e+01	1.00000000e+00	5.08313700e-03	0.00000000e+00	
4.40000000e+01	4.00000000e+00	4.00000000e+00	7.41890324e-03	2.13656388e-01	0.00000000e+00	0.00000000e+00	1.00000000e+00	1.00000000e+01	1.00000000e-01	4.00501876e-01	1.37162056e+01	1.00000000e+00	9.92616288e-03	1.00000000e+00	
1.60000000e+01	8.00000000e+00	3.00000000e+00	1.62560355e-02	2.81976744e-01	2.22649588e-01	1.83505155e-02	1.00000000e+00	1.00000000e+01	1.00000000e-01	1.78464722e+00	4.56485730e+01	1.00000000e+00	1.96818360e-02	1.42857143e-01	
7.70000000e+01	1.00000000e+00	1.00000000e+00	2.02963781e-02	1.93612774e-01	0.00000000e+00	5.50515464e-02	-1.00000000e+00	1.00000000e+01	1.00000000e-01	8.02494628e-02	-3.96642240e+01	1.00000000e+00	3.96550606e-03	0.00000000e+00	
3.00000000e+00	2.00000000e+00	2.00000000e+00	8.05653652e-04	1.70175439e-01	4.16439147e-03	0.00000000e+00	-1.00000000e+00	1.00000000e+01	1.00000000e-01	-2.25833907e+00	2.76393910e+01	1.00000000e+00	7.32879945e-03	0.00000000e+00	
