8.80000000e+01	7.00000000e+00	3.00000000e+00	3.27741352e-01	1.87823834e-01	1.37348620e-01	6.62068966e-03	1.00000000e+00	9.00000000e+00	1.00000000e-01	-5.68975079e-01	2.78684583e+01	1.00000000e+00	1.14568942e-02	2.85714286e-01	
6.30000000e+01	3.00000000e+00	2.00000000e+00	1.77318624e-02	1.71597633e-01	2.76852212e-02	6.62068966e-03	-1.00000000e+00	9.00000000e+00	1.00000000e-01	-2.55204084e+00	-6.45664199e+00	1.00000000e+00	6.50797773e-03	3.33333333e-01	
1.45000000e+02	1.00000000e+00	1.00000000e+00	3.36721040e-04	1.05377907e-01	0.00000000e+00	7.72413793e-03	1.00000000e+00	9.00000000e+00	1.00000000e-01	1.19592795e-01	3.72092162e+01	0.00000000e+00	3.98669747e-03	0.00000000e+00	
1.50000000e+01	5.00000000e+00	3.00000000e+00	1.31551088e-04	1.49176955e-01	5.60310619e-02	8.75172414e-02	1.00000000e+00	9.00000000e+00	1.00000000e-01	-1.09992807e+00	-1.88900959e+01	1.00000000e+00	1.08779029e-02	3.00000000e-01	
6.20000000e+01	2.00000000e+00	2.00000000e+00	2.96004945e-03	1.49023638e-01	1.15070243e-02	6.62068966e-03	-1.00000000e+00	9.00000000e+00	1.00000000e-01	2.72300857e+00	4.44736440e+01	1.00000000e+00	5.02288158e-03	0.00000000e+00	
8.30000000e+01	2.00000000e+00	2.00000000e+00	2.90733045e-03	1.67630058e-01	0.00000000e+00	1.54689655e-01	-1.00000000e+00	9.00000000e+00	1.00000000e-01	8.54877806e-02	-3.57260290e+01	0.00000000e+00	4.80311855e-03	1.00000000e+00	
5.90000000e+01	1.00000000e+00	1.00000000e+00	2.68494599e-04	1.27416520e-01	0.00000000e+00	5.51034483e-02	-1.00000000e+00	9.00000000e+00	1.00000000e-01	-1.05202864e+00	-4.89336255e+01	0.00000000e+00	3.59511273e-03	0.00000000e+00	
3.90000000e+01	7.00000000e+00	2.00000000e+00	4.03638795e-02	2.23076923e-01	2.70579565e-01	1.33931034e-01	-1.00000000e+00	9.00000000e+00	1.00000000e-01	-2.97418457e+00	3.70482135e+01	1.00000000e+00	1.30894286e-02	9.52380952e-02	
3.00000000e+01	3.00000000e+00	2.00000000e+00	2.54810675e-03	1.87580854e-01	1.63056526e-02	1.23586207e-01	1.00000000e+00	9.00000000e+00	1.00000000e-01	-3.30031344e-01	7.59912205e+00	1.00000000e+00	6.39724176e-03	3.33333333e-01	
8.50000000e+01	3.00000000e+00	2.00000000e+00	5.49277784e-02	2.00553250e-01	4.15074444e-02	1.33931034e-01	1.00000000e+00	9.00000000e+00	1.00000000e-01	2.71227512e+00	1.12360868e+01	1.00000000e+00	5.90029503e-03	3.33333333e-01	
7.40000000e+01	2.00000000e+00	2.00000000e+00	3.32461961e-05	1.30161580e-01	3.43231162e-04	8.75172414e-02	-1.00000000e+00	9.00000000e+00	1.00000000e-01	-1.78531396e+00	2.89381500e+01	1.00000000e+00	5.00511569e-03	0.00000000e+00	
1.19000000e+02	3.00000000e+00	3.00000000e+00	7.66625094e-02	1.39155470e-01	0.00000000e+00	6.62068966e-03	1.00000000e+00	9.00000000e+00	1.00000000e-01	-4.58111131e-01	-2.69145374e+01	1.00000000e+00	5.77025071e-03	1.00000000e+00	
7.50000000e+01	4.00000000e+00	2.00000000e+00	1.27919874e-03	1.94109772e-01	2.08013364e-01	3.10620690e-01	1.00000000e+00	9.00000000e+00	1.00000000e-01	-1.46211736e+00	3.35120119e+00	1.00000000e+00	8.94556687e-03	0.00000000e+00	
1.15000000e+02	1.00000000e+00	1.00000000e+00	5.94054201e-02	1.43139191e-01	0.00000000e+00	6.62068966e-03	1.00000000e+00	9.00000000e+00	1.00000000e-01	-3.46966856e-01	1.19243313e+00	1.00000000e+00	2.48352366e-03	0.00000000e+00	
